step,action_direction,action_tp_mult,position,balance,equity,max_drawdown_pct
10888,-0.57510924,-0.06335986,-1,9767.840577285124,9750.142327268288,12.1294
10889,-0.89919907,-0.42466974,-1,9767.840577285124,9768.772064128114,11.9615
10890,-0.8104709,-0.7654152,-1,9767.840577285124,9794.853695731876,11.7265
10892,0.8015754,-0.5680077,-1,9767.840577285124,9888.002380031017,10.887
10893,0.7949501,-0.28801215,-1,9767.840577285124,9888.933866874007,10.8786
10894,0.6958213,-0.08036697,-1,9767.840577285124,9933.645235337597,10.4757
10895,0.6172209,-0.11353356,0,9985.501964027471,9985.501964027471,10.0083
10897,0.25445163,-0.1617384,1,9985.401964027471,9975.01104430058,10.1029
10898,0.2984786,-0.080871224,1,9985.401964027471,9968.776492464443,10.1591
10916,-0.30624366,-0.1695208,-1,9934.485418505958,9927.11627440232,10.5345
10917,-0.50312626,-0.08385658,-1,9934.485418505958,9996.386228976513,9.9102
10918,-0.4967928,-0.27582395,-1,9934.485418505958,9961.50561355263,10.2246
10919,-0.63155925,-0.81870854,-1,9934.485418505958,9911.88670992147,10.6718
10921,0.20564342,-0.32189357,0,10045.866555532466,10045.866555532466,9.4643
10933,0.21733475,-0.27846426,0,10045.866555532466,10045.866555532466,9.4643
10934,0.2171737,-0.25870162,0,10045.866555532466,10045.866555532466,9.4643
10935,0.26812673,-0.06705207,1,10045.766555532466,10033.456463796128,9.5761
10936,0.29322028,0.040206432,1,10045.766555532466,10012.939644235565,9.7611
10938,0.3224721,0.049543858,1,9991.795249314868,9977.41389854375,10.0812
10939,0.2901833,-0.023554325,1,9991.795249314868,9964.95006120878,10.1935
10940,0.3026253,0.021697044,0,9927.353101335702,9927.353101335702,10.5324
10942,-0.4174397,-0.106028736,-1,9927.253101335702,9915.37248739218,10.6404
10943,-0.24180204,0.03929901,-1,9927.253101335702,9992.2004575603,9.948
10944,-0.46392357,-0.18506753,-1,9927.253101335702,9998.536784996846,9.8909
10946,0.56892204,0.4903295,-1,9927.253101335702,10018.337808236054,9.7124
10947,0.742064,0.26505566,0,10084.228140233825,10084.228140233825,9.1186
10954,0.2008177,-0.3210258,0,10084.228140233825,10084.228140233825,9.1186
10955,0.21063077,-0.30285788,0,10084.228140233825,10084.228140233825,9.1186
10956,0.5232401,0.12068474,1,10084.128140233825,10064.090903143477,9.3001
10957,0.3106197,0.04674554,0,9978.598691557976,9978.598691557976,10.0705
10958,-0.37957084,-0.00557369,-1,9978.498691557976,9966.827482869809,10.1766
10959,-0.4335444,-0.12119353,0,10129.579879267467,10129.579879267467,8.7099
10960,-0.29596663,-0.03471309,-1,10129.479879267466,10121.668667232025,8.7812
10973,0.2052288,-0.23774028,0,10247.319173091664,10247.319173091664,7.6488
10975,0.21911633,-0.27328455,0,10247.319173091664,10247.319173091664,7.6488
10976,0.21286297,-0.2933054,0,10247.319173091664,10247.319173091664,7.6488
10977,0.2765088,0.21409416,1,10247.219173091664,10231.137293568976,7.7946
10978,0.27796912,0.2253114,1,10247.219173091664,10302.969688770327,7.1472
10979,0.24661231,0.6793549,0,10190.549692868854,10190.549692868854,8.1604
10980,0.28977382,-0.0041395426,1,10190.449692868853,10178.64911339174,8.2676
10981,0.28979397,-0.037539065,0,10131.39060224768,10131.39060224768,8.6935
10982,0.2103281,-0.15948576,0,10131.39060224768,10131.39060224768,8.6935
10989,-0.4260341,-0.056717694,-1,10131.29060224768,10122.498878299419,8.7737
10990,-0.38772,-0.085273385,-1,10131.29060224768,10145.357360564902,8.5677
10993,0.5024059,-0.35328996,0,10044.96424614616,10044.96424614616,9.4724
11002,0.62584114,0.38840127,1,10044.86424614616,10032.769185263523,9.5823
11003,0.656713,0.40763414,1,10044.86424614616,10048.089595714866,9.4443
11004,0.5765898,-0.05889535,1,10044.86424614616,10060.184656597507,9.3353
11005,0.44595778,-0.68737566,1,10044.86424614616,10040.026221793109,9.5169
11006,0.5892242,-0.7286428,1,10044.86424614616,10077.924079225375,9.1754
11007,0.8143288,-0.56161964,1,10044.86424614616,10081.955766186256,9.1391
11008,0.78106284,-0.16512024,1,10044.86424614616,10054.540294852277,9.3861
11009,0.59541464,-0.07894981,1,10044.86424614616,10037.607209616579,9.5387
11010,0.53396404,-0.12577885,1,10044.86424614616,9995.677665223433,9.9166
11011,0.41842818,-0.107254386,1,10044.86424614616,10017.448774812181,9.7204
11012,0.24102652,-0.1059525,0,9919.133208494726,9919.133208494726,10.6065
11014,-0.20962918,-0.21832299,0,9919.133208494726,9919.133208494726,10.6065
11015,-0.3590505,-0.15891111,-1,9919.033208494726,9908.558297141142,10.7018
11016,-0.23197931,-0.1955322,-1,9919.033208494726,9931.60310211903,10.4941
11017,-0.56340927,-0.82888097,-1,9919.033208494726,9898.083385787557,10.7962
11018,-0.622819,-0.8391243,-1,9919.033208494726,9911.351606835433,10.6766
11019,-0.37451684,-0.90841264,0,9847.803811290341,9847.803811290341,11.2493
11020,-0.5002044,0.09319365,-1,9847.703811290341,9834.940799878823,11.3652
11021,-0.56275207,-0.060131907,0,9749.185518442362,9749.185518442362,12.1381
11023,-0.2002517,-0.25860512,0,9749.185518442362,9749.185518442362,12.1381
11024,-0.32820368,0.291705,-1,9749.085518442362,9742.200878128362,12.201
11025,-0.44922745,0.20717096,-1,9749.085518442362,9770.65739142623,11.9446
11026,-0.43694115,-0.75340134,-1,9749.085518442362,9784.426672054231,11.8205
11031,-0.4075575,0.27950084,-1,9684.991147523655,9677.805030514755,12.7814
11032,-0.37938225,0.22864676,-1,9684.991147523655,9764.996583556089,11.9956
11036,-0.4755391,-0.5987073,0,9606.046519240153,9606.046519240153,13.4281
11037,0.23197758,0.3013469,0,9606.046519240153,9606.046519240153,13.4281
11038,0.37586582,0.66298723,1,9605.946519240153,9600.202407497798,13.4807
11039,0.35338402,0.66102076,1,9605.946519240153,9549.654224165064,13.9363
11041,-0.23771948,0.38354516,0,9533.734828764818,9533.734828764818,14.0798
11043,0.31098807,0.3258245,1,9533.634828764818,9529.093440479195,14.1216
11044,0.33855724,0.3356018,1,9533.634828764818,9504.872702955869,14.3399
11045,0.7468388,-0.011680067,1,9533.634828764818,9523.038256098363,14.1762
11046,0.31570482,-0.12865138,1,9533.634828764818,9649.591609657753,13.0356
11048,-0.22096413,-0.4437369,1,9533.634828764818,9655.041275600503,12.9865
11049,-0.4216715,-0.52087796,1,9533.634828764818,9664.426811390793,12.9019
11052,0.35979104,0.27538872,1,9671.450536353068,9663.709595481349,12.9084
11053,0.2731198,0.26909423,0,9601.855791753984,9601.855791753984,13.4658
11054,0.4013729,0.31009436,1,9601.755791753983,9593.572533845016,13.5405
11055,0.42413354,0.30008507,1,9601.755791753983,9597.936938063132,13.5012
11056,0.67717373,-0.11005801,0,9524.677295830454,9524.677295830454,14.1614
11057,0.40463805,0.34395945,1,9524.577295830453,9516.483797410203,14.2352
11058,0.38478804,0.33965313,1,9524.577295830453,9521.879463023703,14.1866
11059,0.42360497,-0.6650437,1,9524.577295830453,9494.901134956195,14.4297
11060,-0.43989325,-0.8153666,1,9524.577295830453,9520.800329901003,14.1963
11061,-0.5226426,-0.8972152,1,9524.577295830453,9535.908193618805,14.0602
11062,-0.5951461,-0.63874847,1,9524.577295830453,9510.548565235349,14.2887
11063,-0.36968124,-0.1925773,0,9447.496358494716,9447.496358494716,14.857
11064,0.44129515,0.2185415,1,9447.396358494716,9436.47286252854,14.9563
11065,0.47873116,0.23963308,1,9447.396358494716,9437.929328657363,14.9432
11066,0.704998,-0.2438032,1,9447.396358494716,9440.842260915011,14.9169
11067,0.44425583,-0.58545107,1,9447.396358494716,9504.926770583246,14.3394
11068,-0.39658093,-0.8499264,1,9447.396358494716,9515.12203348501,14.2475
11070,0.56475973,-0.5991562,0,9632.384307736384,9632.384307736384,13.1907
11074,0.23745656,-0.2702223,0,9632.384307736384,9632.384307736384,13.1907
11075,0.30863976,0.532141,1,9632.284307736383,9626.190440155282,13.2465
11076,0.20916343,0.41369295,1,9632.284307736383,9603.440001185838,13.4516
11077,0.31731594,-0.3328638,0,9572.825571195066,9572.825571195066,13.7275
11078,0.5068382,0.7163675,1,9572.725571195066,9563.360741433336,13.8128
11079,0.44973946,0.7129978,1,9572.725571195066,9613.930822146685,13.357
11082,0.32210422,-0.88299835,1,9572.725571195066,9615.179466114914,13.3458
11086,0.22111142,-0.028798401,1,9572.725571195066,9719.441237462193,12.4061
11089,-0.41384137,0.10484302,-1,9836.215010493075,9826.098542445037,11.4449
11091,0.3630334,-0.22571588,-1,9836.215010493075,9889.495075546089,10.8736
11093,-0.3719207,-0.5172316,-1,9836.215010493075,9862.517827417982,11.1167
11094,-0.602126,-0.57719964,-1,9836.215010493075,9861.843396214781,11.1228
11095,-0.5246406,-0.29915845,-1,9836.215010493075,9844.308184931511,11.2808
11096,-0.21768785,0.09916973,-1,9836.215010493075,9809.23776236497,11.5969
11108,-0.53132427,0.1282655,-1,9754.701529535037,9735.755973695183,12.2591
11109,0.246297,-0.22995776,0,9651.042274011243,9651.042274011243,13.0226
11115,-0.51624477,-0.08479464,-1,9650.942274011242,9639.106493253777,13.1301
11118,-0.21397543,0.07663095,-1,9650.942274011242,9617.01303583984,13.3292
11119,0.5039532,0.6919396,-1,9650.942274011242,9628.059764546808,13.2297
11120,0.88118243,0.20421445,-1,9650.942274011242,9629.637868647802,13.2155
11121,0.8440013,-0.48727024,-1,9650.942274011242,9615.43493173884,13.3435
11122,0.73864543,-0.07800245,-1,9650.942274011242,9571.248016910964,13.7417
11123,0.63681626,-0.17988694,-1,9650.942274011242,9575.193277163453,13.7061
11124,0.6172292,-0.16200352,0,9551.296272205514,9551.296272205514,13.9215
11126,-0.35806298,0.032177925,-1,9551.196272205514,9531.465701260136,14.1002
11127,-0.5048819,0.113572836,-1,9551.196272205514,9522.258101485628,14.1832
11128,-0.61454105,-0.6135433,-1,9551.196272205514,9539.357929638289,14.0291
11129,-0.7374279,-0.91512465,-1,9551.196272205514,9568.296100358184,13.7683
11131,-0.62250984,0.18746257,-1,9482.696959594865,9468.545610027282,14.6673
11132,-0.6069551,0.21843565,-1,9482.696959594865,9492.131192639923,14.4547
11133,-0.71662825,-0.5745685,-1,9482.696959594865,9491.187769335418,14.4632
11134,-0.44327724,-0.81692374,-1,9482.696959594865,9520.433891775087,14.1996
11135,-0.44766653,-0.7872633,-1,9482.696959594865,9542.132627778718,14.0041
11136,-0.2834015,-0.7472559,-1,9482.696959594865,9539.302357865203,14.0296
11137,0.23455691,-0.3846482,-1,9482.696959594865,9507.22596551201,14.3187
11138,0.32749343,-0.16501987,-1,9482.696959594865,9466.658763418269,14.6843
11139,0.3742063,-0.18350577,-1,9482.696959594865,9476.092996463327,14.5992
11140,0.29938948,-0.13216192,-1,9482.696959594865,9496.848309162448,14.4122
11150,0.21452522,-0.18703192,0,9740.954669914163,9740.954669914163,12.2122
11151,0.22941852,-0.25728023,0,9740.954669914163,9740.954669914163,12.2122
11161,-0.23621202,0.23000228,0,9740.954669914163,9740.954669914163,12.2122
11162,-0.35729992,0.17562306,-1,9740.854669914163,9732.069899528697,12.2923
11163,-0.5475954,0.03878081,-1,9740.854669914163,9715.67166147582,12.4401
11164,-0.73417044,-0.82942975,-1,9740.854669914163,9736.169459041914,12.2554
11165,-0.74131674,-0.9382061,-1,9740.854669914163,9737.926413119007,12.2395
11167,0.3160112,-0.77655405,-1,9740.854669914163,9773.651146019909,11.9176
11168,0.26654053,-0.27025676,-1,9740.854669914163,9795.905897663093,11.717
11175,0.2634697,-0.033311844,1,9892.197283109448,9880.552021040152,10.9542
11178,0.28393245,-0.15547347,1,9839.97087194211,9828.911074860609,11.4196
11179,0.30116367,-0.18020856,1,9839.97087194211,9811.952719335635,11.5724
11180,0.20853448,0.0704689,0,9784.092563830325,9784.092563830325,11.8235
11181,0.26091468,-0.1550464,1,9783.992563830325,9774.064956112792,11.9138
11182,0.30004096,-0.19533622,1,9783.992563830325,9774.726796627294,11.9079
11184,0.29183507,-0.22629273,1,9783.992563830325,9820.393792127958,11.4963
11185,0.8565917,0.37558794,1,9783.992563830325,9812.451705953928,11.5679
11186,0.88916326,0.60493517,1,9783.992563830325,9826.350356758476,11.4426
11187,0.86275995,0.44345188,1,9783.992563830325,9844.220050650038,11.2816
11188,0.66978633,0.16850364,1,9783.992563830325,9811.789865439423,11.5739
11189,0.5382228,0.048794985,0,9732.936295568716,9732.936295568716,12.2845
11190,0.30967057,0.011915803,1,9732.836295568715,9719.031697524999,12.4098
11191,0.28544497,-0.01861298,0,9672.556217444477,9672.556217444477,12.8287
11192,0.31246674,0.037582397,1,9672.456217444476,9659.205821952432,12.949
11193,0.287367,-0.03327614,0,9612.009175152181,9612.009175152181,13.3743
11195,0.21185601,-0.2398991,0,9612.009175152181,9612.009175152181,13.3743
11196,0.21956885,-0.2625956,0,9612.009175152181,9612.009175152181,13.3743
11199,-0.31471324,-0.025848866,-1,9611.909175152181,9601.64656489496,13.4677
11200,-0.5576795,0.03944862,-1,9611.909175152181,9599.594042843513,13.4862
11201,-0.8360915,-0.7809555,0,9551.40864420722,9551.40864420722,13.9205
11202,-0.63059473,0.21188939,-1,9551.30864420722,9533.874539847051,14.0785
11203,-0.6047237,0.19473088,-1,9551.30864420722,9493.194963006656,14.4451
11204,-0.8792471,-0.58506036,0,9430.847285032893,9430.847285032893,15.007
11205,-0.66613126,0.18619466,-1,9430.747285032892,9412.42425371514,15.173
11206,-0.6655352,0.15486073,-1,9430.747285032892,9427.082678769344,15.0409
11207,-0.9056526,-0.4365244,-1,9430.747285032892,9538.24240209706,14.0391
11208,-0.7893303,-0.9361029,-1,9430.747285032892,9460.064135141307,14.7437
11209,0.4575528,-0.64969283,-1,9430.747285032892,9460.064135141307,14.7437
11210,0.9336517,0.022157669,-1,9430.747285032892,9402.651970345672,15.2611
11211,0.89838004,0.38759756,-1,9430.747285032892,9511.368622831016,14.2813
11212,0.68866336,0.13277948,0,9705.428746909656,9705.428746909656,12.5324
11214,0.26613522,-0.1871121,1,9705.328746909656,9701.164287497335,12.5708
11215,0.27767992,-0.17291874,1,9705.328746909656,9702.552440634776,12.5583
11216,-0.49552763,-0.107048094,1,9705.328746909656,9711.991881969372,12.4733
11217,-0.23269689,0.06311917,0,9798.980954391094,9798.980954391094,11.6893
11218,0.23236585,-0.24280846,0,9798.980954391094,9798.980954391094,11.6893
11221,0.24311948,-0.24178624,0,9798.980954391094,9798.980954391094,11.6893
11222,0.20780611,-0.26123405,0,9798.980954391094,9798.980954391094,11.6893
11223,0.24497235,-0.23177135,0,9798.980954391094,9798.980954391094,11.6893
11224,0.24931014,-0.22882426,0,9798.980954391094,9798.980954391094,11.6893
11225,0.24423397,-0.2371816,0,9798.980954391094,9798.980954391094,11.6893
11226,0.24223852,-0.23958623,0,9798.980954391094,9798.980954391094,11.6893
11229,0.22242665,-0.26772082,0,9798.980954391094,9798.980954391094,11.6893
11232,0.27491868,-0.17001587,1,9798.880954391094,9788.43360810228,11.7844
11233,0.29405582,-0.19796014,1,9798.880954391094,9808.631810927322,11.6023
11236,0.2283591,0.09736073,0,9897.47767609754,9897.47767609754,10.8016
11237,0.37887228,0.29589367,1,9897.37767609754,9885.98975453062,10.9052
11238,0.43923867,0.37440228,1,9897.37767609754,10053.012604178806,9.3999
11240,-0.27138042,-0.9174054,1,9897.37767609754,9958.113257787792,10.2552
11242,0.4126371,-0.81947017,1,9897.37767609754,10014.293670851273,9.7488
11243,0.62339497,-0.6011157,1,9897.37767609754,10015.812060393528,9.7352
11244,0.60492027,-0.11312789,1,9897.37767609754,10046.17985123865,9.4615
11245,0.47193813,-0.13982546,1,9897.37767609754,10018.08964470691,9.7146
11246,0.3536625,-0.120587945,1,9897.37767609754,9996.832191115325,9.9062
11247,0.20489705,-0.12469876,1,9897.37767609754,9969.501179354713,10.1525
11257,0.2604375,0.18861806,1,9822.280078349671,9818.256075654228,11.5156
11259,-0.2901678,-0.6263849,1,9822.280078349671,9813.695539266057,11.5567
11260,0.42185903,-0.6254321,1,9822.280078349671,9816.914741422412,11.5277
11290,0.22398424,-0.27930844,0,9856.349967837768,9856.349967837768,11.1723
11293,0.24176061,0.0119524,0,9856.349967837768,9856.349967837768,11.1723
11296,0.22844183,-0.26423013,0,9856.349967837768,9856.349967837768,11.1723
11297,0.21102619,-0.28310513,0,9856.349967837768,9856.349967837768,11.1723
11298,0.22743142,-0.26505578,0,9856.349967837768,9856.349967837768,11.1723
11314,-0.52211684,0.05856204,-1,9856.249967837768,9835.28595382064,11.3621
11315,-0.53740835,-0.015761793,-1,9856.249967837768,9923.334812692594,10.5686
11316,-0.57004493,-0.83238006,0,10068.124019724053,10068.124019724053,9.2637
11320,0.21228337,0.1254232,0,10068.124019724053,10068.124019724053,9.2637
11329,0.21544087,0.14813614,0,10068.124019724053,10068.124019724053,9.2637
11342,0.41316807,0.08517909,1,10068.024019724053,10055.120566941821,9.3809
11344,-0.27951002,-0.72543275,1,10068.024019724053,10044.797804716034,9.4739
11345,-0.4526809,-0.88582855,0,9984.827471785275,9984.827471785275,10.0144
11346,-0.3238182,0.0042654276,-1,9984.727471785274,9972.95994189501,10.1214
11347,-0.37633944,0.011781931,-1,9984.727471785274,9958.838906026689,10.2486
11348,-0.7686337,-0.7864566,-1,9984.727471785274,9940.795360194947,10.4112
11349,0.2744907,-0.3177904,-1,9984.727471785274,9964.33041997548,10.1991
11350,0.8187127,0.09017658,-1,9984.727471785274,9971.390937909639,10.1355
11351,0.8982794,0.17743516,-1,9984.727471785274,9945.502372151053,10.3688
11352,0.83899045,0.20276964,0,9920.06209324543,9920.06209324543,10.5981
11353,0.24098408,-0.21863317,0,9920.06209324543,9920.06209324543,10.5981
11355,-0.33941573,-0.15252101,-1,9919.962093245429,9907.458551731948,10.7117
11356,-0.4864359,-0.034885168,-1,9919.962093245429,9905.791412863486,10.7267
11357,-0.8634876,-0.7593621,-1,9919.962093245429,9874.115774362665,11.0122
11358,-0.73610175,-0.83939624,-1,9919.962093245429,9945.802745706626,10.3661
11359,-0.5159984,-0.84405637,-1,9919.962093245429,9897.455718521162,10.8018
11360,-0.6082046,-0.53571403,-1,9919.962093245429,9879.95076040229,10.9596
11361,0.24990404,-0.23713851,0,9852.621591094246,9852.621591094246,11.2059
11362,-0.55729973,-0.030824304,-1,9852.521591094246,9839.673888469522,11.3226
11371,0.23773336,-0.2876165,0,9742.704323421001,9742.704323421001,12.1965
11372,0.20211887,-0.36638248,0,9742.704323421001,9742.704323421001,12.1965
11377,0.20576298,-0.27164346,0,9742.704323421001,9742.704323421001,12.1965
11378,0.22910166,-0.23971927,0,9742.704323421001,9742.704323421001,12.1965
11379,0.23806167,-0.2327162,0,9742.704323421001,9742.704323421001,12.1965
11380,0.2165997,-0.27723873,0,9742.704323421001,9742.704323421001,12.1965
11389,-0.5741043,-0.13410223,-1,9742.604323421001,9725.099122345304,12.3551
11390,-0.552565,0.14501369,-1,9742.604323421001,9667.915465498014,12.8705
11391,-0.74296,-0.7866268,-1,9742.604323421001,9680.752612953529,12.7548
11392,-0.8520529,-0.92471075,-1,9742.604323421001,9695.923787219135,12.6181
11393,-0.3913051,-0.9079548,-1,9742.604323421001,9705.259894459507,12.5339
11394,0.7779095,-0.7296507,-1,9742.604323421001,9643.408183992035,13.0914
11395,0.8367355,-0.37987083,0,9630.73775273724,9630.73775273724,13.2055
11396,-0.51815677,0.06525564,-1,9630.637752737239,9601.446980962452,13.4695
11397,-0.5315357,0.0865885,-1,9630.637752737239,9585.878569349234,13.6098
11398,-0.86889976,-0.78608865,-1,9630.637752737239,9587.824620800884,13.5923
11399,-0.792457,-0.8947293,-1,9630.637752737239,9605.339083865765,13.4344
11401,-0.59328246,0.06898737,-1,9530.733114002482,9499.194203334844,14.391
11402,-0.5671672,-0.035004854,-1,9530.733114002482,9654.786162628547,12.9888
11403,-0.79455674,-0.77162975,0,9764.713907758187,9764.713907758187,11.9981
11404,0.248204,0.078344345,0,9764.713907758187,9764.713907758187,11.9981
11405,0.24101317,0.11807716,0,9764.713907758187,9764.713907758187,11.9981
11406,-0.35125613,0.036236048,-1,9764.613907758187,9754.665257425364,12.0887
11407,-0.5652017,0.0138973,-1,9764.613907758187,9808.387969222615,11.6045
11408,-0.87027097,-0.46896994,-1,9764.613907758187,9776.55228815758,11.8914
11409,-0.8610715,-0.8372252,-1,9764.613907758187,9749.359310581192,12.1365
11411,0.7277062,-0.69655025,-1,9764.613907758187,9782.521478357274,11.8376
11412,0.62680316,-0.48287797,-1,9764.613907758187,9789.817155268012,11.7719
11413,0.32168853,-0.14181483,-1,9764.613907758187,9747.369580514629,12.1544
11414,0.29019308,-0.10092074,-1,9764.613907758187,9728.1355232045,12.3278
11415,0.31781936,-0.07195699,-1,9764.613907758187,9709.564709249893,12.4951
11423,0.27466142,-0.009552121,1,9695.915594987093,9688.110214665187,12.6885
11425,-0.31719553,-0.2351203,-1,9801.8316829711,9794.287869200103,11.7316
11426,-0.37496197,-0.16393709,-1,9801.8316829711,9778.69732074004,11.8721
11427,-0.6450153,-0.6207791,0,9911.576454960858,9911.576454960858,10.6746
11428,-0.37894386,0.14285147,-1,9911.476454960857,9903.370128962752,10.7485
11432,-0.24283296,0.2537881,0,9836.357834045066,9836.357834045066,11.3524
11438,0.29272628,0.20136845,1,9836.257834045065,9830.512791875226,11.4051
11439,0.35881376,0.20734453,1,9836.257834045065,9879.537151724531,10.9633
11440,0.5355849,-0.17709726,1,9836.257834045065,9943.498621215422,10.3869
11443,-0.21970701,0.048234463,0,9963.028497841651,9963.028497841651,10.2109
11444,-0.2254417,0.029607058,0,9963.028497841651,9963.028497841651,10.2109
11446,0.3639593,0.13023329,1,9962.92849784165,9955.556873733272,10.2782
11447,0.37658167,0.12786436,1,9962.92849784165,9946.21948319599,10.3623
11448,0.48617387,-0.24303663,1,9962.92849784165,9950.151016053793,10.3269
11450,-0.2918886,-0.4633938,1,9962.92849784165,9980.620395701764,10.0523
11451,-0.50954634,-0.53602076,1,9962.92849784165,9950.642457661017,10.3225
11452,-0.46507227,-0.35365093,1,9962.92849784165,10022.884373923145,9.6714
11453,-0.37209886,0.0014203787,0,10117.418852793211,10117.418852793211,8.8195
11461,0.29235673,0.072776794,1,10117.31885279321,10111.591254340095,8.872
11462,0.3203292,0.0651288,1,10117.31885279321,10118.84621238071,8.8066
11463,0.42041934,-0.20876515,1,10117.31885279321,10137.556367327557,8.638
11465,-0.3191651,-0.4590305,1,10117.31885279321,10156.266522274407,8.4694
11466,-0.48957366,-0.4666239,0,10239.939995303659,10239.939995303659,7.7153
11481,-0.2861923,-0.1149708,-1,10239.839995303659,10232.578351513981,7.7816
11483,-0.62881565,-0.44021845,-1,10239.839995303659,10274.21177590814,7.4064
11484,-0.40900826,-0.76378065,-1,10239.839995303659,10256.299721226931,7.5678
11485,-0.5314971,-0.5803081,-1,10239.839995303659,10260.17259791476,7.5329
11486,-0.69115674,-0.6061203,-1,10239.839995303659,10267.434241704437,7.4675
11487,-0.56961966,-0.33943772,0,10350.325023393989,10350.325023393989,6.7205
11488,0.23909104,-0.039374948,0,10350.325023393989,10350.325023393989,6.7205
11489,0.22895885,-0.06267351,0,10350.325023393989,10350.325023393989,6.7205
11492,-0.25681472,-0.11722344,-1,10350.225023393989,10342.72227717121,6.789
11498,-0.31593668,-0.046109557,-1,10296.962707301145,10287.559043583053,7.2861
11500,-0.39623743,0.07969594,-1,10296.962707301145,10295.708885472071,7.2127
11502,0.593261,0.42883396,-1,10296.962707301145,10331.442807600828,6.8906
11503,0.7320349,0.2739359,-1,10296.962707301145,10293.82815272845,7.2296
11504,0.7375624,0.11180568,-1,10296.962707301145,10298.843440044766,7.1844
11505,0.55272365,0.03143382,-1,10296.962707301145,10315.770034737337,7.0319
11506,0.43283248,-0.07257587,-1,10296.962707301145,10296.33579638661,7.207
11507,0.3718052,-0.13181442,-1,10296.962707301145,10322.039143882732,6.9754
11535,0.38998568,-0.041211903,1,10231.798310242142,10227.807066119776,7.8246
11536,0.4507463,-0.022509098,1,10231.798310242142,10240.84513025284,7.7071
11569,-0.24606872,-0.010986507,0,10236.587803188982,10236.587803188982,7.7455
11571,-0.2832247,-0.0903579,-1,10236.487803188982,10228.985111247435,7.814
11572,-0.30317456,-0.106389046,-1,10236.487803188982,10235.487444263443,7.7554
11573,-0.7942861,-0.58123696,-1,10236.487803188982,10209.478112199407,7.9898
11574,-0.74581414,-0.66891575,-1,10236.487803188982,10211.979009513258,7.9673
11575,-0.55187523,-0.73151636,-1,10236.487803188982,10211.979009513258,7.9673
11576,-0.36897147,-0.5704321,-1,10236.487803188982,10212.479188976027,7.9628
11611,0.21940887,-0.2732054,0,10178.50271261216,10178.50271261216,8.269
11613,-0.20274246,-0.02369541,0,10178.50271261216,10178.50271261216,8.269
11614,-0.2679404,0.023025513,-1,10178.40271261216,10168.074150973443,8.3629
11616,-0.7122951,-0.82347417,-1,10178.40271261216,10166.008438645697,8.3816
11617,-0.6496924,-0.81625086,-1,10178.40271261216,10173.582717180758,8.3133
11618,0.78749394,-0.3014021,-1,10178.40271261216,10162.565584766124,8.4126
11619,0.87219214,-0.12784624,-1,10178.40271261216,10149.482740023746,8.5305
11620,0.750077,-0.033121526,-1,10178.40271261216,10172.20557562893,8.3257
11621,0.6683085,-0.05128616,-1,10178.40271261216,10155.67987700698,8.4746
11622,0.61185646,-0.10263109,-1,10178.40271261216,10145.351315368258,8.5677
11623,0.52243173,-0.14006674,-1,10178.40271261216,10168.762721749357,8.3567
11624,0.3454094,-0.14814132,-1,10178.40271261216,10156.368447782894,8.4684
11634,0.2593025,-0.055443943,1,10123.75807043435,10115.02146580732,8.8411
11637,0.44943047,0.17262256,1,10123.75807043435,10103.372659637946,8.946
11638,0.8235376,0.03606248,1,10123.75807043435,10142.396160305354,8.5944
11639,0.8329141,-0.5913083,1,10123.75807043435,10121.428309200477,8.7833
11640,0.7938578,0.045639157,1,10123.75807043435,10124.92295105129,8.7518
11641,0.5331347,-0.2238251,0,10071.255236913808,10071.255236913808,9.2355
11642,-0.45922232,-0.08762294,-1,10071.155236913808,10059.62033805273,9.3404
11643,-0.464881,-0.039978027,-1,10071.155236913808,10088.073088576728,9.0839
11644,-0.8055212,-0.49616718,-1,10071.155236913808,10008.09778980657,9.8047
11645,-0.740703,-0.7902379,0,9978.656333665906,9978.656333665906,10.07
11646,-0.2659735,-0.15737736,-1,9978.556333665905,9971.909318411399,10.1308
11652,0.2129041,0.075427055,0,9925.475168990628,9925.475168990628,10.5493
11653,0.28451502,0.38083994,1,9925.375168990628,9919.381951935138,10.6042
11655,-0.3806647,-0.7098133,0,10059.84247572613,10059.84247572613,9.3384
11665,0.2086842,-0.3191775,0,10059.84247572613,10059.84247572613,9.3384
11669,-0.2046259,-0.19053012,0,10059.84247572613,10059.84247572613,9.3384
11670,-0.30466533,-0.11568314,-1,10059.742475726129,10047.790277181768,9.447
11671,-0.30121636,-0.13169903,-1,10059.742475726129,10065.320168380164,9.289
11672,-0.5523345,-0.77927756,-1,10059.742475726129,10073.288300743074,9.2172
11673,-0.40324652,-0.85297596,-1,10059.742475726129,10045.399837472894,9.4685
11675,0.7437594,-0.6788691,-1,10059.742475726129,10061.33610219871,9.3249
11676,0.71364236,-0.45686936,-1,10059.742475726129,10051.774343363224,9.4111
11677,0.6260998,-0.102463305,0,9998.444771762901,9998.444771762901,9.8917
11678,-0.44089854,-0.049373507,-1,9998.3447717629,9981.264643857266,10.0465
11679,-0.2850573,-0.17458665,-1,9998.3447717629,10019.979600443374,9.6976
11680,-0.7435646,-0.63882226,-1,9998.3447717629,10029.089001993045,9.6155
11681,0.28139102,-0.2397824,-1,9998.3447717629,10073.497334547706,9.2153
